"regsub","year","threshold","model_name","xmin","par1","par2","n","LL","AICc","delta_AICc","AICc_weight","LRT","pvalue"
"SAST2","2012","40","Power",343.4539,1.8026,0,570,-4766.9681,9535.9432,0,0.511,-0.9425,0.1698
"SAST2","2012","40","PowerExp",343.4539,1.7795,0,570,-4766.0256,9536.0724,0.1292,0.479,-0.9425,0.1698
"SAST2","2012","40","LogNormPos",343.4539,0,3.1854,570,-4769.8952,9543.8115,7.8683,0.01,2.9271,0.2752
"SAST2","2012","40","Exp",343.4539,0.0002,0,570,-5424.8167,10851.6405,1315.6973,0,657.8487,0
"SAST2","2013","20","Power",59.0311,1.935,0,567,-3784.7731,7571.5532,0,0.7325,0,0.9969
"SAST2","2013","20","PowerExp",59.0311,1.935,0,567,-3784.7731,7573.5674,2.0142,0.2675,0,0.9969
"SAST2","2013","20","LogNormPos",59.0311,0,2.5878,567,-3800.4018,7604.8248,33.2716,0,15.6287,0.0502
"SAST2","2013","20","Exp",59.0311,0.0001,0,567,-6374.978,12751.9631,5180.4098,0,2590.2049,0
"SAST2","2013","25","Power",48.2982,1.9169,0,1033,-6859.9774,13721.9587,0,0.7319,0.0004,0.9771
"SAST2","2013","25","PowerExp",48.2982,1.9177,0,1033,-6859.9778,13723.9673,2.0086,0.2681,0.0004,0.9771
"SAST2","2013","25","LogNormPos",48.2982,0,2.586,1033,-6890.7223,13785.4562,63.4975,0,30.7449,0.0018
"SAST2","2013","25","Exp",48.2982,0.0002,0,1033,-11032.3362,22066.6763,8344.7175,0,4172.3588,0
"SAST2","2013","30","Power",96.5964,1.8839,0,794,-5692.2896,11386.5842,0,0.7321,0,0.9983
"SAST2","2013","30","PowerExp",96.5964,1.8839,0,794,-5692.2896,11388.5943,2.0101,0.2679,0,0.9983
"SAST2","2013","30","LogNormPos",96.5964,0,2.7924,794,-5713.7785,11431.5722,44.988,0,21.4889,0.0042
"SAST2","2013","30","Exp",96.5964,0.0001,0,794,-8274.3104,16550.6258,5164.0416,0,2582.0208,0
"SAST2","2013","35","Power",69.7641,1.8203,0,1261,-8907.4228,17816.8487,0,0.7306,-0.0054,0.9169
"SAST2","2013","35","PowerExp",69.7641,1.8202,0,1261,-8907.4173,17818.8442,1.9955,0.2694,-0.0054,0.9169
"SAST2","2013","35","LogNormPos",69.7641,0,2.852,1261,-8935.1524,17874.3144,57.4657,0,27.7296,0.0005
"SAST2","2013","35","Exp",69.7641,0.0003,0,1261,-12425.6253,24853.2537,7036.405,0,3518.2025,0
"SAST2","2013","40","Power",53.6647,1.79,0,1870,-12955.4688,25912.9398,0,0.7032,-0.1395,0.5973
"SAST2","2013","40","PowerExp",53.6647,1.7885,0,1870,-12955.3293,25914.6651,1.7253,0.2968,-0.1395,0.5973
"SAST2","2013","40","LogNormPos",53.6647,0,2.8673,1870,-12998.7426,26001.4916,88.5517,0,43.2737,0
"SAST2","2013","40","Exp",53.6647,0.0005,0,1870,-17242.7321,34487.4664,8574.5265,0,4287.2633,0
"SAST2","2014","20","Power",128.7952,2.0053,0,572,-4088.0675,8178.142,0,0.7324,0,0.9959
"SAST2","2014","20","PowerExp",128.7952,2.0052,0,572,-4088.0675,8180.1561,2.0141,0.2676,0,0.9959
"SAST2","2014","20","LogNormPos",128.7952,0,2.6391,572,-4101.3519,8206.7249,28.5829,0,13.2844,0.0466
"SAST2","2014","20","Exp",128.7952,0.0001,0,572,-6152.672,12307.351,4129.209,0,2064.6045,0
"SAST2","2014","25","Power",75.1305,1.8995,0,1113,-7713.4116,15428.8267,0,0.7318,0,0.9957
"SAST2","2014","25","PowerExp",75.1305,1.8996,0,1113,-7713.4116,15430.834,2.0072,0.2682,0,0.9957
"SAST2","2014","25","LogNormPos",75.1305,0,2.7097,1113,-7745.4509,15494.9126,66.0859,0,32.0394,0.0003
"SAST2","2014","25","Exp",75.1305,0.0002,0,1113,-11242.1115,22486.2266,7057.3998,0,3528.6999,0
"SAST2","2014","30","Power",48.2982,1.8317,0,1668,-11419.2374,22840.4772,0,0.731,-0.0029,0.9397
"SAST2","2014","30","PowerExp",48.2982,1.8316,0,1668,-11419.2345,22842.4763,1.9991,0.269,-0.0029,0.9397
"SAST2","2014","30","LogNormPos",48.2982,0,2.7629,1668,-11476.3096,22956.6264,116.1492,0,57.0722,0
"SAST2","2014","30","Exp",48.2982,0.0003,0,1668,-16400.5497,32803.1019,9962.6247,0,4981.3123,0
"SAST2","2014","35","Power",80.497,1.7855,0,1265,-9187.4031,18376.8095,0,0.7178,-0.0695,0.7094
"SAST2","2014","35","PowerExp",80.497,1.7844,0,1265,-9187.3337,18378.6769,1.8674,0.2822,-0.0695,0.7094
"SAST2","2014","35","LogNormPos",80.497,0,2.9679,1265,-9214.6771,18433.3636,56.5542,0,27.2739,0.0001
"SAST2","2014","35","Exp",80.497,0.0003,0,1265,-12205.126,24412.2551,6035.4457,0,3017.7228,0
"SAST2","2014","40","Power",53.6647,1.781,0,1934,-13496.0964,26994.195,0,0.6808,-0.2446,0.4843
"SAST2","2014","40","PowerExp",53.6647,1.7786,0,1934,-13495.8518,26995.7099,1.5149,0.3192,-0.2446,0.4843
"SAST2","2014","40","LogNormPos",53.6647,0,2.8834,1934,-13534.175,27072.3562,78.1612,0,38.0785,0
"SAST2","2014","40","Exp",53.6647,0.0005,0,1934,-17757.5717,35517.1456,8522.9506,0,4261.4753,0
"SAST2","2015","20","Power",59.0311,1.9577,0,525,-3520.4882,7042.984,0,0.7326,0,0.9975
"SAST2","2015","20","PowerExp",59.0311,1.9578,0,525,-3520.4882,7044.9993,2.0154,0.2674,0,0.9975
"SAST2","2015","20","LogNormPos",59.0311,0,2.553,525,-3536.4193,7076.8616,33.8776,0,15.9311,0.0479
"SAST2","2015","20","Exp",59.0311,0.0001,0,525,-6019.7682,12041.544,4998.56,0,2499.28,0
"SAST2","2015","25","Power",59.0311,1.8929,0,861,-5806.4746,11614.9539,0,0.732,0.0003,0.9793
"SAST2","2015","25","PowerExp",59.0311,1.8936,0,861,-5806.475,11616.9639,2.01,0.268,0.0003,0.9793
"SAST2","2015","25","LogNormPos",59.0311,0,2.6685,861,-5828.7989,11661.6118,46.6579,0,22.3243,0.0094
"SAST2","2015","25","Exp",59.0311,0.0001,0,861,-9130.3476,18262.6999,6647.7459,0,3323.873,0
"SAST2","2015","30","Power",101.9629,1.852,0,843,-6172.2258,12346.4564,0,0.7319,-0.0003,0.9795
"SAST2","2015","30","PowerExp",101.9629,1.852,0,843,-6172.2255,12348.4652,2.0089,0.2681,-0.0003,0.9795
"SAST2","2015","30","LogNormPos",101.9629,0,2.8678,843,-6192.9966,12390.0075,43.5512,0,20.7708,0.0028
"SAST2","2015","30","Exp",101.9629,0.0002,0,843,-8660.9155,17323.8357,4977.3794,0,2488.6897,0
"SAST2","2015","35","Power",59.0311,1.7904,0,1654,-11702.9222,23407.8468,0,0.7176,-0.0697,0.7088
"SAST2","2015","35","PowerExp",59.0311,1.7895,0,1654,-11702.8525,23409.7122,1.8654,0.2824,-0.0697,0.7088
"SAST2","2015","35","LogNormPos",59.0311,0,2.8943,1654,-11747.1301,23498.2674,90.4205,0,44.2078,0
"SAST2","2015","35","Exp",59.0311,0.0004,0,1654,-15813.502,31629.0064,8221.1596,0,4110.5798,0
"SAST2","2015","40","Power",91.2299,1.7667,0,1427,-10540.1601,21082.323,0,0.5991,-0.6011,0.2729
"SAST2","2015","40","PowerExp",91.2299,1.7602,0,1427,-10539.5591,21083.1265,0.8035,0.4009,-0.6011,0.2729
"SAST2","2015","40","LogNormPos",91.2299,0,3.0342,1427,-10563.0753,21130.159,47.8359,0,22.9151,0.0002
"SAST2","2015","40","Exp",91.2299,0.0004,0,1427,-13155.1038,26312.2105,5229.8875,0,2614.9437,0
"SAT1","2000","20","Power",53.6647,1.861,0,4565,-31211.1313,62424.2635,0,0.7311,-0.0008,0.9689
"SAT1","2000","20","PowerExp",53.6647,1.8609,0,4565,-31211.1305,62426.2637,2.0002,0.2689,-0.0008,0.9689
"SAT1","2000","20","LogNormPos",53.6647,0,2.6994,4565,-31303.5181,62611.0389,186.7754,0,92.3868,0
"SAT1","2000","20","Exp",53.6647,0.0003,0,4565,-45400.3409,90802.6828,28378.4193,0,14189.2097,0
"SAT1","2000","25","Power",144.8946,1.8527,0,2288,-17261.5742,34525.1502,0,0.7305,-0.0047,0.9231
"SAT1","2000","25","PowerExp",144.8946,1.8526,0,2288,-17261.5695,34527.1443,1.9942,0.2695,-0.0047,0.9231
"SAT1","2000","25","LogNormPos",144.8946,0,2.9195,2288,-17287.3255,34578.6563,53.5061,0,25.7513,0.0017
"SAT1","2000","25","Exp",144.8946,0.0002,0,2288,-23100.7147,46203.4312,11678.281,0,5839.1405,0.0001
"SAT1","2000","30","Power",59.0311,1.8185,0,4631,-32383.7511,64769.5031,0,0.7227,-0.0427,0.77
"SAT1","2000","30","PowerExp",59.0311,1.8182,0,4631,-32383.7084,64771.4194,1.9163,0.2773,-0.0427,0.77
"SAT1","2000","30","LogNormPos",59.0311,0,2.8011,4631,-32440.8016,64885.6058,116.1027,0,57.0505,0
"SAT1","2000","30","Exp",59.0311,0.0003,0,4631,-44682.721,89367.4429,24597.9397,0,12298.9699,0
"SAT1","2000","35","Power",402.485,1.8986,0,1127,-9449.9068,18901.8172,0,0.7313,-0.0023,0.9461
"SAT1","2000","35","PowerExp",402.485,1.8986,0,1127,-9449.9046,18903.8198,2.0026,0.2687,-0.0023,0.9461
"SAT1","2000","35","LogNormPos",402.485,0,3.0172,1127,-9461.4351,18926.8808,25.0635,0,11.5282,0.0247
"SAT1","2000","35","Exp",402.485,0.0001,0,1127,-11837.358,23676.7195,4774.9023,0,2387.4511,0.0001
"SAT1","2000","40","Power",284.4227,1.8946,0,1512,-12103.2027,24208.4081,0,0.7307,-0.0045,0.9242
"SAT1","2000","40","PowerExp",284.4227,1.8945,0,1512,-12103.1982,24210.4044,1.9962,0.2693,-0.0045,0.9242
"SAT1","2000","40","LogNormPos",284.4227,0,2.9578,1512,-12117.396,24238.7999,30.3917,0,14.1932,0.0171
"SAT1","2000","40","Exp",284.4227,0.0001,0,1512,-15244.724,30491.4507,6283.0426,0,3141.5213,0.0002
"SAT1","2001","20","Power",75.1305,1.8319,0,3424,-24139.5028,48281.0069,0,0.7307,-0.0031,0.9377
"SAT1","2001","20","PowerExp",75.1305,1.8319,0,3424,-24139.4998,48283.0031,1.9962,0.2693,-0.0031,0.9377
"SAT1","2001","20","LogNormPos",75.1305,0,2.84,3424,-24210.3119,48424.6273,143.6205,0,70.8091,0
"SAT1","2001","20","Exp",75.1305,0.0002,0,3424,-34457.0312,68916.0635,20635.0566,0,10317.5283,0
"SAT1","2001","25","Power",134.1617,1.8455,0,2452,-18414.1229,36830.2474,0,0.7305,-0.0045,0.9247
"SAT1","2001","25","PowerExp",134.1617,1.8454,0,2452,-18414.1184,36832.2417,1.9943,0.2695,-0.0045,0.9247
"SAT1","2001","25","LogNormPos",134.1617,0,2.9242,2452,-18452.2252,36908.4553,78.2079,0,38.1023,0
"SAT1","2001","25","Exp",134.1617,0.0001,0,2452,-24931.6744,49865.3505,13035.1031,0,6517.5515,0
"SAT1","2001","30","Power",182.4599,1.8471,0,2048,-15959.6826,31921.3672,0,0.7295,-0.0098,0.8886
"SAT1","2001","30","PowerExp",182.4599,1.8469,0,2048,-15959.6728,31923.3515,1.9843,0.2705,-0.0098,0.8886
"SAT1","2001","30","LogNormPos",182.4599,0,2.9794,2048,-15985.8137,31975.6332,54.266,0,26.131,0.0008
"SAT1","2001","30","Exp",182.4599,0.0001,0,2048,-20925.0011,41852.0041,9930.6369,0,4965.3185,0
"SAT1","2001","35","Power",461.5161,1.8325,0,965,-8289.0602,16580.1246,0,0.7314,-0.0022,0.9476
"SAT1","2001","35","PowerExp",461.5161,1.8379,0,965,-8289.0581,16582.1286,2.004,0.2685,-0.0022,0.9476
"SAT1","2001","35","LogNormPos",461.5161,0,3.1903,965,-8298.59,16601.1925,21.0678,0,9.5298,0.0336
"SAT1","2001","35","Exp",461.5161,0.0001,0,965,-10287.0855,20576.1752,3996.0506,0,1998.0253,0
"SAT1","2001","40","Power",96.5964,1.8126,0,3422,-25007.0221,50016.0455,0,0.7124,-0.0939,0.6647
"SAT1","2001","40","PowerExp",96.5964,1.8118,0,3422,-25006.9282,50017.8599,1.8145,0.2876,-0.0939,0.6647
"SAT1","2001","40","LogNormPos",96.5964,0,2.9217,3422,-25044.1799,50092.3633,76.3179,0,37.1578,0.0003
"SAT1","2001","40","Exp",96.5964,0.0003,0,3422,-32988.5279,65979.0569,15963.0115,0,7981.5057,0
"SAT1","2002","20","Power",42.9317,1.9007,0,5155,-34198.3114,68398.6236,0,0.7312,0,0.9921
"SAT1","2002","20","PowerExp",42.9317,1.9005,0,5155,-34198.3115,68400.6253,2.0017,0.2688,0,0.9921
"SAT1","2002","20","LogNormPos",42.9317,0,2.592,5155,-34377.2764,68758.5552,359.9316,0,178.965,0
"SAT1","2002","20","Exp",42.9317,0.0003,0,5155,-52752.8503,105507.7014,37109.0777,0,18554.5389,0
"SAT1","2002","25","Power",69.7641,1.8223,0,3606,-25515.6211,51033.2433,0,0.7301,-0.0062,0.9116
"SAT1","2002","25","PowerExp",69.7641,1.8223,0,3606,-25515.6149,51035.2332,1.9899,0.2699,-0.0062,0.9116
"SAT1","2002","25","LogNormPos",69.7641,0,2.8432,3606,-25586.6927,51177.3888,144.1455,0,71.0716,0
"SAT1","2002","25","Exp",69.7641,0.0002,0,3606,-36361.0561,72724.1133,21690.87,0,10845.435,0
"SAT1","2002","30","Power",118.0623,1.8059,0,2630,-19659.5285,39321.0586,0,0.7246,-0.034,0.7941
"SAT1","2002","30","PowerExp",118.0623,1.8055,0,2630,-19659.4945,39322.9935,1.935,0.2754,-0.034,0.7941
"SAT1","2002","30","LogNormPos",118.0623,0,2.9835,2630,-19691.6937,39387.392,66.3334,0,32.1652,0.0003
"SAT1","2002","30","Exp",118.0623,0.0002,0,2630,-26428.8931,52859.7877,13538.7291,0,6769.3646,0
"SAT1","2002","35","Power",85.8635,1.7971,0,3586,-26010.0322,52022.0654,0,0.7123,-0.0947,0.6634
"SAT1","2002","35","PowerExp",85.8635,1.7964,0,3586,-26009.9374,52023.8782,1.8128,0.2877,-0.0947,0.6634
"SAT1","2002","35","LogNormPos",85.8635,0,2.9316,3586,-26045.5909,52095.1851,73.1197,0,35.5587,0.0007
"SAT1","2002","35","Exp",85.8635,0.0002,0,3586,-34931.8758,69865.7528,17843.6874,0,8921.8437,0
"SAT1","2002","40","Power",670.8084,1.8972,0,828,-7299.4778,14600.9604,0,0.7311,-0.0043,0.9261
"SAT1","2002","40","PowerExp",670.8084,1.897,0,828,-7299.4735,14602.9615,2.0011,0.2688,-0.0043,0.9261
"SAT1","2002","40","LogNormPos",670.8084,0,3.1112,828,-7307.113,14618.2406,17.2801,0.0001,7.6352,0.0582
"SAT1","2002","40","Exp",670.8084,0.0001,0,828,-8918.6009,17839.2067,3238.2463,0,1619.1231,0.0003
"SAT1","2003","20","Power",128.7952,1.8514,0,2156,-16049.2168,32100.4354,0,0.7314,-0.0002,0.9837
"SAT1","2003","20","PowerExp",128.7952,1.8513,0,2156,-16049.2165,32102.4387,2.0033,0.2686,-0.0002,0.9837
"SAT1","2003","20","LogNormPos",128.7952,0,2.908,2156,-16091.3773,32186.7601,86.3247,0,42.1605,0
"SAT1","2003","20","Exp",128.7952,0.0001,0,2156,-22910.1783,45822.3584,13721.923,0,6860.9615,0
"SAT1","2003","25","Power",118.0623,1.8359,0,2239,-16523.1577,33048.3172,0,0.7312,-0.0011,0.9619
"SAT1","2003","25","PowerExp",118.0623,1.8359,0,2239,-16523.1566,33050.3185,2.0013,0.2688,-0.0011,0.9619
"SAT1","2003","25","LogNormPos",118.0623,0,2.9236,2239,-16563.5861,33131.1775,82.8604,0,40.4284,0
"SAT1","2003","25","Exp",118.0623,0.0001,0,2239,-23309.659,46621.3198,13573.0026,0,6786.5013,0
"SAT1","2003","30","Power",80.497,1.8343,0,3039,-21766.1933,43534.3879,0,0.7309,-0.0023,0.9462
"SAT1","2003","30","PowerExp",80.497,1.8342,0,3039,-21766.191,43536.386,1.9981,0.2691,-0.0023,0.9462
"SAT1","2003","30","LogNormPos",80.497,0,2.85,3039,-21830.3392,43664.6824,130.2945,0,64.1459,0
"SAT1","2003","30","Exp",80.497,0.0002,0,3039,-31021.8106,62045.6226,18511.2347,0,9255.6173,0
"SAT1","2003","35","Power",53.6647,1.8305,0,4377,-30090.8683,60183.7374,0,0.7302,-0.0052,0.9185
"SAT1","2003","35","PowerExp",53.6647,1.8304,0,4377,-30090.863,60185.7288,1.9913,0.2698,-0.0052,0.9185
"SAT1","2003","35","LogNormPos",53.6647,0,2.7718,4377,-30181.6582,60367.3192,183.5817,0,90.79,0
"SAT1","2003","35","Exp",53.6647,0.0003,0,4377,-43416.599,86835.199,26651.4616,0,13325.7308,0
"SAT1","2003","40","Power",391.7521,1.8328,0,1009,-8580.0397,17162.0833,0,0.7346,0.0139,0.8674
"SAT1","2003","40","PowerExp",391.7521,1.8383,0,1009,-8580.0536,17164.1191,2.0358,0.2654,0.0139,0.8674
"SAT1","2003","40","LogNormPos",391.7521,0,3.1517,1009,-8590.1397,17184.2914,22.2081,0,10.1001,0.0417
"SAT1","2003","40","Exp",391.7521,0.0001,0,1009,-10906.5673,21815.1385,4653.0552,0,2326.5276,0.0001
"SAT1","2004","20","Power",37.5653,1.9183,0,4292,-27974.6808,55951.3624,0,0.7316,0.0018,0.9528
"SAT1","2004","20","PowerExp",37.5653,1.9191,0,4292,-27974.6825,55953.3678,2.0054,0.2684,0.0018,0.9528
"SAT1","2004","20","LogNormPos",37.5653,0,2.537,4292,-28149.9858,56303.9745,352.612,0,175.3051,0
"SAT1","2004","20","Exp",37.5653,0.0002,0,4292,-45785.4476,91572.8962,35621.5338,0,17810.7669,0
"SAT1","2004","25","Power",53.6647,1.8503,0,3612,-24613.9107,49229.8225,0,0.7313,-0.0001,0.9871
"SAT1","2004","25","PowerExp",53.6647,1.8503,0,3612,-24613.9106,49231.8244,2.002,0.2687,-0.0001,0.9871
"SAT1","2004","25","LogNormPos",53.6647,0,2.7367,3612,-24717.0169,49438.0371,208.2147,0,103.1062,0
"SAT1","2004","25","Exp",53.6647,0.0002,0,3612,-37370.5121,74743.0254,25513.2029,0,12756.6014,0
"SAT1","2004","30","Power",37.5653,1.8466,0,5095,-34008.3081,68018.6169,0,0.7311,-0.0005,0.9746
"SAT1","2004","30","PowerExp",37.5653,1.8467,0,5095,-34008.3076,68020.6175,2.0006,0.2689,-0.0005,0.9746
"SAT1","2004","30","LogNormPos",37.5653,0,2.6674,5095,-34172.4956,68348.9936,330.3767,0,164.1876,0
"SAT1","2004","30","Exp",37.5653,0.0003,0,5095,-51920.0728,103842.1465,35823.5295,0,17911.7648,0
"SAT1","2004","35","Power",64.3976,1.7785,0,3498,-24883.6792,49769.3595,0,0.7218,-0.0477,0.7574
"SAT1","2004","35","PowerExp",64.3976,1.7782,0,3498,-24883.6315,49771.2664,1.9069,0.2782,-0.0477,0.7574
"SAT1","2004","35","LogNormPos",64.3976,0,2.9297,3498,-24949.3406,49902.6847,133.3252,0,65.6614,0
"SAT1","2004","35","Exp",64.3976,0.0002,0,3498,-35100.8899,70203.7809,20434.4214,0,10217.2107,0
"SAT1","2004","40","Power",118.0623,1.7748,0,2436,-18278.0727,36558.1471,0,0.7114,-0.0994,0.6557
"SAT1","2004","40","PowerExp",118.0623,1.7739,0,2436,-18277.9733,36559.9516,1.8044,0.2886,-0.0994,0.6557
"SAT1","2004","40","LogNormPos",118.0623,0,3.0577,2436,-18301.8557,36607.7163,49.5692,0,23.783,0.0047
"SAT1","2004","40","Exp",118.0623,0.0002,0,2436,-24377.4501,48756.9019,12198.7547,0,6099.3774,0
"SAT1","2005","20","Power",37.5653,1.8989,0,4553,-29874.1968,59750.3944,0,0.7316,0.0019,0.9514
"SAT1","2005","20","PowerExp",37.5653,1.8997,0,4553,-29874.1986,59752.3999,2.0055,0.2684,0.0019,0.9514
"SAT1","2005","20","LogNormPos",37.5653,0,2.5722,4553,-30054.809,60113.6206,363.2262,0,180.6122,0
"SAT1","2005","20","Exp",37.5653,0.0002,0,4553,-48089.4533,96180.9075,36430.5131,0,18215.2565,0
"SAT1","2005","25","Power",37.5653,1.8677,0,5023,-33255.6558,66513.3124,0,0.7312,0,0.9935
"SAT1","2005","25","PowerExp",37.5653,1.8677,0,5023,-33255.6558,66515.3139,2.0015,0.2688,0,0.9935
"SAT1","2005","25","LogNormPos",37.5653,0,2.6259,5023,-33426.3296,66856.6617,343.3493,0,170.6739,0
"SAT1","2005","25","Exp",37.5653,0.0003,0,5023,-51720.626,103443.2528,36929.9405,0,18464.9702,0
"SAT1","2005","30","Power",53.6647,1.8163,0,4112,-28412.9701,56827.9412,0,0.7301,-0.0057,0.9147
"SAT1","2005","30","PowerExp",53.6647,1.8162,0,4112,-28412.9644,56829.9317,1.9905,0.2699,-0.0057,0.9147
"SAT1","2005","30","LogNormPos",53.6647,0,2.8001,4112,-28499.6794,57003.3617,175.4205,0,86.7093,0
"SAT1","2005","30","Exp",53.6647,0.0002,0,4112,-41489.2358,82980.4725,26152.5313,0,13076.2657,0
"SAT1","2005","35","Power",321.988,1.8048,0,1177,-9790.3951,19582.7935,0,0.7262,-0.0279,0.8132
"SAT1","2005","35","PowerExp",321.988,1.8042,0,1177,-9790.3671,19584.7445,1.951,0.2738,-0.0279,0.8132
"SAT1","2005","35","LogNormPos",321.988,0,3.1892,1177,-9801.8988,19607.8079,25.0144,0,11.5038,0.029
"SAT1","2005","35","Exp",321.988,0.0001,0,1177,-12562.6582,25127.3198,5544.5262,0,2772.2631,0.0001
"SAT1","2005","40","Power",241.491,1.8249,0,1563,-12571.4235,25144.8496,0,0.7276,-0.0199,0.8417
"SAT1","2005","40","PowerExp",241.491,1.8245,0,1563,-12571.4036,25146.8148,1.9652,0.2724,-0.0199,0.8417
"SAT1","2005","40","LogNormPos",241.491,0,3.0856,1563,-12589.5715,25183.1506,38.3011,0,18.148,0.0041
"SAT1","2005","40","Exp",241.491,0.0001,0,1563,-16267.335,32536.6725,7391.823,0,3695.9115,0
"SAT1","2006","20","Power",59.0311,1.8262,0,3195,-22159.3428,44320.6869,0,0.7312,-0.0006,0.9727
"SAT1","2006","20","PowerExp",59.0311,1.8262,0,3195,-22159.3422,44322.6882,2.0013,0.2688,-0.0006,0.9727
"SAT1","2006","20","LogNormPos",59.0311,0,2.8041,3195,-22235.5047,44475.0131,154.3262,0,76.1618,0
"SAT1","2006","20","Exp",59.0311,0.0002,0,3195,-33410.5038,66823.0089,22502.322,0,11251.161,0
"SAT1","2006","25","Power",107.3293,1.786,0,2089,-15528.4337,31058.8694,0,0.7291,-0.0116,0.8787
"SAT1","2006","25","PowerExp",107.3293,1.7858,0,2089,-15528.4221,31060.8499,1.9805,0.2709,-0.0116,0.8787
"SAT1","2006","25","LogNormPos",107.3293,0,3.0106,2089,-15551.7897,31107.5851,48.7157,0,23.3559,0.0044
"SAT1","2006","25","Exp",107.3293,0.0001,0,2089,-21845.6665,43693.335,12634.4656,0,6317.2328,0.0001
"SAT1","2006","30","Power",64.3976,1.8041,0,3471,-24664.956,49331.9131,0,0.7288,-0.0128,0.8729
"SAT1","2006","30","PowerExp",64.3976,1.8039,0,3471,-24664.9432,49333.8898,1.9767,0.2712,-0.0128,0.8729
"SAT1","2006","30","LogNormPos",64.3976,0,2.865,3471,-24727.7982,49459.5998,127.6867,0,62.8422,0
"SAT1","2006","30","Exp",64.3976,0.0002,0,3471,-35254.1156,70510.2323,21178.3192,0,10589.1596,0
"SAT1","2006","35","Power",338.0874,1.8428,0,1128,-9375.3332,18752.6699,0,0.7305,-0.0061,0.9122
"SAT1","2006","35","PowerExp",338.0874,1.8426,0,1128,-9375.3271,18754.6648,1.995,0.2694,-0.0061,0.9122
"SAT1","2006","35","LogNormPos",338.0874,0,3.1032,1128,-9384.4412,18772.8931,20.2232,0,9.108,0.0808
"SAT1","2006","35","Exp",338.0874,0.0001,0,1128,-12079.2165,24160.4366,5407.7667,0,2703.8834,0.0004
"SAT1","2006","40","Power",107.3293,1.8235,0,2847,-20906.2595,41814.5205,0,0.7268,-0.0228,0.831
"SAT1","2006","40","PowerExp",107.3293,1.8232,0,2847,-20906.2368,41816.4778,1.9573,0.2732,-0.0228,0.831
"SAT1","2006","40","LogNormPos",107.3293,0,2.9165,2847,-20933.4962,41870.9966,56.4761,0,27.2367,0.0048
"SAT1","2006","40","Exp",107.3293,0.0002,0,2847,-28131.2574,56264.5162,14449.9957,0,7224.9979,0
"SAT1","2007","20","Power",80.497,1.8373,0,2719,-19340.8622,38683.7259,0,0.7312,-0.0006,0.9726
"SAT1","2007","20","PowerExp",80.497,1.8372,0,2719,-19340.8616,38685.7277,2.0018,0.2688,-0.0006,0.9726
"SAT1","2007","20","LogNormPos",80.497,0,2.8469,2719,-19392.5574,38789.1191,105.3932,0,51.6951,0
"SAT1","2007","20","Exp",80.497,0.0001,0,2719,-28214.2569,56430.5152,17746.7893,0,8873.3946,0
"SAT1","2007","25","Power",160.994,1.8288,0,1699,-13007.5244,26017.0511,0,0.731,-0.0026,0.9425
"SAT1","2007","25","PowerExp",160.994,1.8287,0,1699,-13007.5218,26019.0506,1.9995,0.269,-0.0026,0.9425
"SAT1","2007","25","LogNormPos",160.994,0,2.9991,1699,-13032.5087,26069.0244,51.9734,0,24.9843,0.0013
"SAT1","2007","25","Exp",160.994,0.0001,0,1699,-17834.0903,35670.1829,9653.1318,0,4826.5659,0
"SAT1","2007","30","Power",128.7952,1.8049,0,2295,-17342.5835,34687.1687,0,0.7263,-0.0261,0.8194
"SAT1","2007","30","PowerExp",128.7952,1.8046,0,2295,-17342.5574,34689.12,1.9514,0.2737,-0.0261,0.8194
"SAT1","2007","30","LogNormPos",128.7952,0,3.0056,2295,-17371.8815,34747.7683,60.5996,0,29.2981,0.0006
"SAT1","2007","30","Exp",128.7952,0.0001,0,2295,-23343.7406,46689.4829,12002.3142,0,6001.1571,0
"SAT1","2007","35","Power",150.2611,1.8195,0,2235,-16996.372,33994.7457,0,0.7259,-0.0279,0.8131
"SAT1","2007","35","PowerExp",150.2611,1.8191,0,2235,-16996.344,33996.6934,1.9477,0.2741,-0.0279,0.8131
"SAT1","2007","35","LogNormPos",150.2611,0,2.9952,2235,-17015.4872,34034.9797,40.234,0,19.1152,0.0193
"SAT1","2007","35","Exp",150.2611,0.0002,0,2235,-22422.7606,44847.5229,10852.7772,0,5426.3886,0
"SAT1","2007","40","Power",91.2299,1.8061,0,3221,-23480.4601,46962.9214,0,0.7193,-0.0602,0.7285
"SAT1","2007","40","PowerExp",91.2299,1.8056,0,3221,-23480.3999,46964.8035,1.882,0.2807,-0.0602,0.7285
"SAT1","2007","40","LogNormPos",91.2299,0,2.9242,3221,-23514.4181,47032.84,69.9186,0,33.958,0.0013
"SAT1","2007","40","Exp",91.2299,0.0002,0,3221,-31543.9986,63089.9984,16127.077,0,8063.5385,0
"SAT1","2008","20","Power",59.0311,1.8552,0,3497,-24046.7347,48095.4705,0,0.7313,-0.0001,0.9881
"SAT1","2008","20","PowerExp",59.0311,1.8551,0,3497,-24046.7346,48097.4726,2.0021,0.2687,-0.0001,0.9881
"SAT1","2008","20","LogNormPos",59.0311,0,2.7471,3497,-24145.0105,48294.0245,198.554,0,98.2758,0
"SAT1","2008","20","Exp",59.0311,0.0002,0,3497,-36114.3304,72230.6619,24135.1914,0,12067.5957,0
"SAT1","2008","25","Power",59.0311,1.8213,0,3393,-23801.9623,47605.9259,0,0.7308,-0.0025,0.9441
